h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorvance
1.84500e+00,5.12250e-01,9.99917e-01,1.05994e-07,8.24970e-05
1.84500e+00,5.12425e-01,9.99918e-01,9.19379e-08,8.19114e-05
1.84500e+00,5.12600e-01,9.99920e-01,8.31803e-08,7.97319e-05
1.84500e+00,5.12775e-01,9.99924e-01,7.65191e-08,7.60265e-05
1.84500e+00,5.12950e-01,9.99929e-01,7.07822e-08,7.10317e-05
1.84500e+00,5.13125e-01,9.99935e-01,6.61005e-08,6.50889e-05
1.84500e+00,5.13300e-01,9.99941e-01,6.34946e-08,5.85898e-05
1.84500e+00,5.13475e-01,9.99948e-01,6.46206e-08,5.19339e-05
1.84500e+00,5.13650e-01,9.99954e-01,7.16098e-08,4.55002e-05
1.84500e+00,5.13825e-01,9.99960e-01,8.70105e-08,3.96475e-05
1.84500e+00,5.14000e-01,9.99965e-01,1.13896e-07,3.47566e-05
1.85000e+00,5.00000e-01,9.99651e-01,1.66315e-05,3.32122e-04
1.85000e+00,5.00175e-01,9.99908e-01,1.76114e-06,9.05626e-05
1.85000e+00,5.00350e-01,9.99919e-01,5.34728e-07,8.00772e-05
1.85000e+00,5.00525e-01,9.99920e-01,2.73063e-07,7.99702e-05
1.85000e+00,5.00700e-01,9.99918e-01,2.07477e-07,8.15555e-05
1.85000e+00,5.00875e-01,9.99916e-01,2.03056e-07,8.37641e-05
1.85000e+00,5.01050e-01,9.99914e-01,2.21708e-07,8.62084e-05
1.85000e+00,5.01225e-01,9.99911e-01,2.48418e-07,8.85654e-05
1.85000e+00,5.01400e-01,9.99909e-01,2.75486e-07,9.05194e-05
1.85000e+00,5.01575e-01,9.99908e-01,2.98498e-07,9.17809e-05
1.85000e+00,5.01750e-01,9.99908e-01,3.15255e-07,9.21312e-05
1.85000e+00,5.01925e-01,9.99908e-01,3.25546e-07,9.14714e-05
1.85000e+00,5.02100e-01,9.99910e-01,3.30908e-07,8.98540e-05
1.85000e+00,5.02275e-01,9.99912e-01,3.34044e-07,8.74702e-05
1.85000e+00,5.02450e-01,9.99915e-01,3.37967e-07,8.45880e-05
1.85000e+00,5.02625e-01,9.99918e-01,3.45229e-07,8.14704e-05
1.85000e+00,5.02800e-01,9.99921e-01,3.57554e-07,7.83161e-05
1.85000e+00,5.02975e-01,9.99924e-01,3.75885e-07,7.52421e-05
1.85000e+00,5.03150e-01,9.99927e-01,4.00642e-07,7.23000e-05
1.85000e+00,5.03325e-01,9.99930e-01,4.31955e-07,6.95008e-05
1.85000e+00,5.03500e-01,9.99933e-01,4.69702e-07,6.68423e-05
1.85000e+00,5.03675e-01,9.99935e-01,5.13371e-07,6.43223e-05
1.85000e+00,5.03850e-01,9.99937e-01,5.61642e-07,6.19460e-05
1.85000e+00,5.04025e-01,9.99940e-01,6.11830e-07,5.97280e-05
1.85000e+00,5.04200e-01,9.99942e-01,6.59484e-07,5.76902e-05
1.85000e+00,5.04375e-01,9.99943e-01,6.98964e-07,5.58632e-05
1.85000e+00,5.04550e-01,9.99945e-01,7.26050e-07,5.42951e-05
1.85000e+00,5.04725e-01,9.99946e-01,7.42245e-07,5.30703e-05
1.85000e+00,5.04900e-01,9.99947e-01,7.57719e-07,5.23259e-05
1.85000e+00,5.05075e-01,9.99947e-01,7.89480e-07,5.22466e-05
1.85000e+00,5.05250e-01,9.99946e-01,8.56708e-07,5.30527e-05
1.85000e+00,5.05425e-01,9.99944e-01,9.78211e-07,5.50258e-05
1.85000e+00,5.05600e-01,9.99940e-01,1.17549e-06,5.86916e-05
1.85000e+00,5.05775e-01,9.99933e-01,1.50109e-06,6.57052e-05
1.85000e+00,5.05950e-01,9.99913e-01,2.39999e-06,8.48378e-05
1.85000e+00,5.06125e-01,9.99764e-01,1.38483e-05,2.22163e-04
1.85000e+00,5.06300e-01,8.02576e-01,2.75304e-02,1.69894e-01
1.85000e+00,5.06475e-01,9.98620e-01,2.75332e-04,1.10429e-03
1.85000e+00,5.06650e-01,9.97421e-01,6.65419e-04,1.91325e-03
1.85000e+00,5.06825e-01,8.80784e-01,3.76327e-02,8.15833e-02
1.85000e+00,5.07000e-01,9.98772e-01,3.90434e-04,8.37952e-04
1.85000e+00,5.07175e-01,9.99036e-01,1.49944e-04,8.14192e-04
1.85000e+00,5.07350e-01,9.60530e-01,6.28609e-04,3.88415e-02
1.85000e+00,5.07525e-01,9.98585e-01,1.77715e-06,1.41292e-03
1.85000e+00,5.07700e-01,9.99535e-01,4.08712e-06,4.60611e-04
1.85000e+00,5.07875e-01,9.99728e-01,3.96679e-06,2.68089e-04
1.85000e+00,5.08050e-01,9.99806e-01,3.51166e-06,1.90973e-04
1.85000e+00,5.08225e-01,9.99847e-01,3.16916e-06,1.49332e-04
1.85000e+00,5.08400e-01,9.99874e-01,3.03956e-06,1.22889e-04
1.85000e+00,5.08575e-01,9.99892e-01,3.20964e-06,1.04797e-04
1.85000e+00,5.08750e-01,9.99903e-01,3.92968e-06,9.32665e-05
1.85000e+00,5.08925e-01,9.99901e-01,6.19236e-06,9.25820e-05
1.85000e+00,5.09100e-01,9.99834e-01,1.70380e-05,1.48676e-04
1.85000e+00,5.09275e-01,9.82954e-01,1.89069e-03,1.51549e-02
1.85000e+00,5.09450e-01,9.99746e-01,1.57541e-05,2.38060e-04
1.85000e+00,5.09625e-01,9.99903e-01,3.09147e-06,9.40027e-05
1.85000e+00,5.09800e-01,9.99936e-01,1.20808e-06,6.30085e-05
1.85000e+00,5.09975e-01,9.99950e-01,6.31965e-07,4.91170e-05
1.85000e+00,5.10150e-01,9.99958e-01,3.89634e-07,4.11538e-05
1.85000e+00,5.10325e-01,9.99963e-01,2.65657e-07,3.64452e-05
1.85000e+00,5.10500e-01,9.99966e-01,1.92452e-07,3.41493e-05
1.85000e+00,5.10675e-01,9.99966e-01,1.44051e-07,3.39590e-05
1.85000e+00,5.10850e-01,9.99964e-01,1.09247e-07,3.57103e-05
1.85000e+00,5.11025e-01,9.99961e-01,8.31024e-08,3.92154e-05
1.85000e+00,5.11200e-01,9.99956e-01,6.38274e-08,4.41763e-05
1.85000e+00,5.11375e-01,9.99950e-01,5.15992e-08,5.01533e-05
1.85000e+00,5.11550e-01,9.99943e-01,4.84498e-08,5.65991e-05
1.85000e+00,5.11725e-01,9.99937e-01,5.94811e-08,6.30038e-05
1.85000e+00,5.11900e-01,9.99931e-01,9.55122e-08,6.92942e-05
1.85000e+00,5.12075e-01,9.99923e-01,1.64410e-07,7.65004e-05
1.85000e+00,5.12250e-01,9.99915e-01,2.07658e-07,8.43559e-05
1.85000e+00,5.12425e-01,9.99912e-01,1.65008e-07,8.74758e-05
1.85000e+00,5.12600e-01,9.99914e-01,1.09438e-07,8.58419e-05
1.85000e+00,5.12775e-01,9.99918e-01,7.26387e-08,8.20185e-05
1.85000e+00,5.12950e-01,9.99923e-01,4.95255e-08,7.69518e-05
1.85000e+00,5.13125e-01,9.99929e-01,3.42948e-08,7.10336e-05
1.85000e+00,5.13300e-01,9.99935e-01,2.42055e-08,6.45918e-05
1.85000e+00,5.13475e-01,9.99942e-01,1.83866e-08,5.79524e-05
1.85000e+00,5.13650e-01,9.99949e-01,1.69331e-08,5.14195e-05
1.85000e+00,5.13825e-01,9.99955e-01,2.04360e-08,4.52570e-05
1.85000e+00,5.14000e-01,9.99960e-01,2.97692e-08,3.96905e-05
1.85500e+00,5.00000e-01,9.97478e-01,4.06148e-05,2.48169e-03
1.85500e+00,5.00175e-01,9.98972e-01,1.07415e-05,1.01687e-03
1.85500e+00,5.00350e-01,9.98771e-01,1.38924e-05,1.21473e-03
1.85500e+00,5.00525e-01,9.93924e-01,1.99146e-04,5.87640e-03
1.85500e+00,5.00700e-01,9.99856e-01,5.70632e-06,1.37878e-04
1.85500e+00,5.00875e-01,9.99901e-01,1.82434e-06,9.69109e-05
1.85500e+00,5.01050e-01,9.99905e-01,9.03204e-07,9.40876e-05
1.85500e+00,5.01225e-01,9.99905e-01,5.51065e-07,9.45297e-05
1.85500e+00,5.01400e-01,9.99904e-01,3.87096e-07,9.52541e-05
1.85500e+00,5.01575e-01,9.99904e-01,3.01931e-07,9.55849e-05
1.85500e+00,5.01750e-01,9.99905e-01,2.54351e-07,9.52047e-05
1.85500e+00,5.01925e-01,9.99906e-01,2.26858e-07,9.39691e-05
1.85500e+00,5.02100e-01,9.99908e-01,2.11881e-07,9.18951e-05
1.85500e+00,5.02275e-01,9.99911e-01,2.06319e-07,8.91418e-05
1.85500e+00,5.02450e-01,9.99914e-01,2.08874e-07,8.59480e-05
1.85500e+00,5.02625e-01,9.99917e-01,2.18744e-07,8.25527e-05
1.85500e+00,5.02800e-01,9.99921e-01,2.35143e-07,7.91366e-05
1.85500e+00,5.02975e-01,9.99924e-01,2.57260e-07,7.58046e-05
1.85500e+00,5.03150e-01,9.99927e-01,2.84361e-07,7.25998e-05
1.85500e+00,5.03325e-01,9.99930e-01,3.15869e-07,6.95292e-05
1.85500e+00,5.03500e-01,9.99933e-01,3.51366e-07,6.65868e-05
1.85500e+00,5.03675e-01,9.99936e-01,3.90545e-07,6.37696e-05
1.85500e+00,5.03850e-01,9.99938e-01,4.33121e-07,6.10889e-05
1.85500e+00,5.04025e-01,9.99941e-01,4.78720e-07,5.85629e-05
1.85500e+00,5.04200e-01,9.99943e-01,5.26791e-07,5.62415e-05
1.85500e+00,5.04375e-01,9.99945e-01,5.76505e-07,5.41820e-05
1.85500e+00,5.04550e-01,9.99947e-01,6.26820e-07,5.24588e-05
1.85500e+00,5.04725e-01,9.99948e-01,6.76876e-07,5.11569e-05
1.85500e+00,5.04900e-01,9.99949e-01,7.27033e-07,5.03664e-05
1.85500e+00,5.05075e-01,9.99949e-01,7.80641e-07,5.01767e-05
1.85500e+00,5.05250e-01,9.99948e-01,8.45903e-07,5.06709e-05
1.85500e+00,5.05425e-01,9.99947e-01,9.36219e-07,5.19274e-05
1.85500e+00,5.05600e-01,9.99945e-01,1.06850e-06,5.40135e-05
1.85500e+00,5.05775e-01,9.99942e-01,1.26105e-06,5.69889e-05
1.85500e+00,5.05950e-01,9.99938e-01,1.53442e-06,6.09343e-05
1.85500e+00,5.06125e-01,9.99932e-01,1.91754e-06,6.60803e-05
1.85500e+00,5.06300e-01,9.99924e-01,2.46853e-06,7.32897e-05
1.85500e+00,5.06475e-01,9.99910e-01,3.39824e-06,8.63096e-05
1.85500e+00,5.06650e-01,9.99864e-01,6.48669e-06,1.29235e-04
1.85500e+00,5.06825e-01,9.99210e-01,7.11121e-05,7.18869e-04
1.85500e+00,5.07000e-01,9.97006e-01,4.87719e-04,2.50675e-03
1.85500e+00,5.07175e-01,9.98901e-01,2.43852e-04,8.54946e-04
1.85500e+00,5.07350e-01,9.96328e-01,1.04181e-03,2.62971e-03
1.85500e+00,5.07525e-01,9.92223e-01,2.58044e-03,5.19705e-03
1.85500e+00,5.07700e-01,9.99223e-01,1.90879e-04,5.86203e-04
1.85500e+00,5.07875e-01,9.97640e-01,9.76786e-05,2.26274e-03
1.85500e+00,5.08050e-01,9.93477e-01,1.77456e-07,6.52243e-03
1.85500e+00,5.08225e-01,9.99243e-01,4.73251e-06,7.52366e-04
1.85500e+00,5.08400e-01,9.99665e-01,4.27079e-06,3.30809e-04
1.85500e+00,5.08575e-01,9.99792e-01,3.44749e-06,2.04873e-04
1.85500e+00,5.08750e-01,9.99851e-01,2.85802e-06,1.46615e-04
1.85500e+00,5.08925e-01,9.99884e-01,2.51376e-06,1.13082e-04
1.85500e+00,5.09100e-01,9.99906e-01,2.40111e-06,9.13828e-05
1.85500e+00,5.09275e-01,9.99920e-01,2.58118e-06,7.70959e-05
1.85500e+00,5.09450e-01,9.99926e-01,3.34940e-06,7.04999e-05
1.85500e+00,5.09625e-01,9.99910e-01,6.19208e-06,8.42234e-05
1.85500e+00,5.09800e-01,9.99649e-01,3.04829e-05,3.20092e-04
1.85500e+00,5.09975e-01,9.98670e-01,8.80973e-05,1.24167e-03
1.85500e+00,5.10150e-01,9.99865e-01,5.31905e-06,1.29642e-04
1.85500e+00,5.10325e-01,9.99932e-01,1.68742e-06,6.68000e-05
1.85500e+00,5.10500e-01,9.99950e-01,8.29787e-07,4.89378e-05
1.85500e+00,5.10675e-01,9.99957e-01,4.97578e-07,4.21993e-05
1.85500e+00,5.10850e-01,9.99959e-01,3.29346e-07,4.05310e-05
1.85500e+00,5.11025e-01,9.99958e-01,2.28249e-07,4.20435e-05
1.85500e+00,5.11200e-01,9.99954e-01,1.60618e-07,4.57963e-05
1.85500e+00,5.11375e-01,9.99949e-01,1.12852e-07,5.10493e-05
1.85500e+00,5.11550e-01,9.99943e-01,7.89047e-08,5.70580e-05
1.85500e+00,5.11725e-01,9.99937e-01,5.58463e-08,6.30515e-05
1.85500e+00,5.11900e-01,9.99932e-01,4.22052e-08,6.82898e-05
1.85500e+00,5.12075e-01,9.99928e-01,3.76244e-08,7.21484e-05
1.85500e+00,5.12250e-01,9.99926e-01,4.35222e-08,7.42220e-05
1.85500e+00,5.12425e-01,9.99925e-01,6.46628e-08,7.45338e-05
1.85500e+00,5.12600e-01,9.99926e-01,1.07865e-07,7.42636e-05
1.85500e+00,5.12775e-01,9.99924e-01,1.54249e-07,7.62759e-05
1.85500e+00,5.12950e-01,9.99921e-01,1.39449e-07,7.89413e-05
1.85500e+00,5.13125e-01,9.99923e-01,8.72406e-08,7.66416e-05
1.85500e+00,5.13300e-01,9.99929e-01,4.83566e-08,7.09195e-05
1.85500e+00,5.13475e-01,9.99936e-01,2.60915e-08,6.41529e-05
1.85500e+00,5.13650e-01,9.99943e-01,1.46149e-08,5.72897e-05
1.85500e+00,5.13825e-01,9.99949e-01,1.04905e-08,5.07172e-05
1.85500e+00,5.14000e-01,9.99955e-01,1.22707e-08,4.46499e-05
1.86000e+00,5.00000e-01,9.99542e-01,1.70778e-05,4.40496e-04
1.86000e+00,5.00175e-01,9.98822e-01,3.75784e-05,1.14048e-03
1.86000e+00,5.00350e-01,9.89997e-01,2.39589e-04,9.76388e-03
1.86000e+00,5.00525e-01,9.93132e-01,1.01571e-04,6.76645e-03
1.86000e+00,5.00700e-01,9.98584e-01,9.59470e-06,1.40639e-03
1.86000e+00,5.00875e-01,9.99030e-01,3.11370e-06,9.67180e-04
1.86000e+00,5.01050e-01,9.95582e-01,6.75240e-05,4.35084e-03
1.86000e+00,5.01225e-01,9.99645e-01,2.05280e-05,3.34465e-04
1.86000e+00,5.01400e-01,9.99879e-01,4.52792e-06,1.16682e-04
1.86000e+00,5.01575e-01,9.99893e-01,2.09486e-06,1.05077e-04
1.86000e+00,5.01750e-01,9.99897e-01,1.25233e-06,1.02073e-04
1.86000e+00,5.01925e-01,9.99900e-01,8.67749e-07,9.94787e-05
1.86000e+00,5.02100e-01,9.99903e-01,6.69205e-07,9.64424e-05
1.86000e+00,5.02275e-01,9.99906e-01,5.61867e-07,9.29586e-05
1.86000e+00,5.02450e-01,9.99910e-01,5.04925e-07,8.91692e-05
1.86000e+00,5.02625e-01,9.99914e-01,4.77746e-07,8.52896e-05
1.86000e+00,5.02800e-01,9.99918e-01,4.68999e-07,8.14585e-05
1.86000e+00,5.02975e-01,9.99922e-01,4.71982e-07,7.77577e-05
1.86000e+00,5.03150e-01,9.99925e-01,4.82639e-07,7.42152e-05
1.86000e+00,5.03325e-01,9.99929e-01,4.98493e-07,7.08279e-05
1.86000e+00,5.03500e-01,9.99932e-01,5.18032e-07,6.75825e-05
1.86000e+00,5.03675e-01,9.99935e-01,5.40324e-07,6.44707e-05
1.86000e+00,5.03850e-01,9.99938e-01,5.64782e-07,6.14968e-05
1.86000e+00,5.04025e-01,9.99941e-01,5.90992e-07,5.86827e-05
1.86000e+00,5.04200e-01,9.99943e-01,6.18602e-07,5.60684e-05
1.86000e+00,5.04375e-01,9.99946e-01,6.47226e-07,5.37136e-05
1.86000e+00,5.04550e-01,9.99948e-01,6.76346e-07,5.16939e-05
1.86000e+00,5.04725e-01,9.99949e-01,7.05268e-07,5.01021e-05
1.86000e+00,5.04900e-01,9.99950e-01,7.33067e-07,4.90421e-05
1.86000e+00,5.05075e-01,9.99951e-01,7.58693e-07,4.86203e-05
1.86000e+00,5.05250e-01,9.99950e-01,7.81275e-07,4.89364e-05
1.86000e+00,5.05425e-01,9.99949e-01,8.00871e-07,5.00680e-05
1.86000e+00,5.05600e-01,9.99947e-01,8.19908e-07,5.20525e-05
1.86000e+00,5.05775e-01,9.99944e-01,8.45382e-07,5.48679e-05
1.86000e+00,5.05950e-01,9.99941e-01,8.90989e-07,5.84176e-05
1.86000e+00,5.06125e-01,9.99936e-01,9.77581e-07,6.25321e-05
1.86000e+00,5.06300e-01,9.99932e-01,1.13072e-06,6.69983e-05
1.86000e+00,5.06475e-01,9.99927e-01,1.37828e-06,7.16309e-05
1.86000e+00,5.06650e-01,9.99922e-01,1.75435e-06,7.64025e-05
1.86000e+00,5.06825e-01,9.99916e-01,2.31967e-06,8.17301e-05
1.86000e+00,5.07000e-01,9.99907e-01,3.24282e-06,8.94107e-05
1.86000e+00,5.07175e-01,9.99887e-01,5.29626e-06,1.07417e-04
1.86000e+00,5.07350e-01,9.99785e-01,1.61599e-05,1.98972e-04
1.86000e+00,5.07525e-01,9.91015e-01,1.25551e-03,7.72956e-03
1.86000e+00,5.07700e-01,9.98849e-01,2.23260e-04,9.27707e-04
1.86000e+00,5.07875e-01,9.98956e-01,2.50223e-04,7.94035e-04
1.86000e+00,5.08050e-01,9.91679e-01,2.42097e-03,5.90043e-03
1.86000e+00,5.08225e-01,9.97767e-01,6.76086e-04,1.55670e-03
1.86000e+00,5.08400e-01,9.99095e-01,9.74646e-05,8.07089e-04
1.86000e+00,5.08575e-01,9.77844e-01,4.71429e-05,2.21092e-02
1.86000e+00,5.08750e-01,9.98238e-01,1.07252e-05,1.75163e-03
1.86000e+00,5.08925e-01,9.99525e-01,7.58958e-06,4.67728e-04
1.86000e+00,5.09100e-01,9.99757e-01,5.28367e-06,2.37394e-04
1.86000e+00,5.09275e-01,9.99845e-01,3.88578e-06,1.51296e-04
1.86000e+00,5.09450e-01,9.99889e-01,3.02381e-06,1.07661e-04
1.86000e+00,5.09625e-01,9.99916e-01,2.49601e-06,8.18214e-05
1.86000e+00,5.09800e-01,9.99932e-01,2.21567e-06,6.56957e-05
1.86000e+00,5.09975e-01,9.99941e-01,2.19629e-06,5.70954e-05
1.86000e+00,5.10150e-01,9.99938e-01,2.67688e-06,5.96251e-05
1.86000e+00,5.10325e-01,9.99886e-01,5.33802e-06,1.08213e-04
1.86000e+00,5.10500e-01,9.97122e-01,1.15265e-04,2.76274e-03
1.86000e+00,5.10675e-01,9.99743e-01,6.53896e-06,2.50457e-04
1.86000e+00,5.10850e-01,9.99921e-01,1.17689e-06,7.79700e-05
1.86000e+00,5.11025e-01,9.99945e-01,4.91519e-07,5.49876e-05
1.86000e+00,5.11200e-01,9.99949e-01,2.74858e-07,5.10508e-05
1.86000e+00,5.11375e-01,9.99947e-01,1.73694e-07,5.31196e-05
1.86000e+00,5.11550e-01,9.99942e-01,1.16637e-07,5.76911e-05
1.86000e+00,5.11725e-01,9.99937e-01,8.23522e-08,6.30963e-05
1.86000e+00,5.11900e-01,9.99932e-01,6.23825e-08,6.82322e-05
1.86000e+00,5.12075e-01,9.99928e-01,5.23545e-08,7.23033e-05
1.86000e+00,5.12250e-01,9.99925e-01,4.95581e-08,7.47724e-05
1.86000e+00,5.12425e-01,9.99925e-01,5.23867e-08,7.53426e-05
1.86000e+00,5.12600e-01,9.99926e-01,6.04161e-08,7.39291e-05
1.86000e+00,5.12775e-01,9.99929e-01,7.47670e-08,7.06455e-05
1.86000e+00,5.12950e-01,9.99934e-01,9.84790e-08,6.58972e-05
1.86000e+00,5.13125e-01,9.99939e-01,1.34734e-07,6.08786e-05
1.86000e+00,5.13300e-01,9.99941e-01,1.72012e-07,5.86532e-05
1.86000e+00,5.13475e-01,9.99939e-01,1.60819e-07,6.13086e-05
1.86000e+00,5.13650e-01,9.99938e-01,9.86021e-08,6.20766e-05
1.86000e+00,5.13825e-01,9.99942e-01,4.92597e-08,5.76934e-05
1.86000e+00,5.14000e-01,9.99949e-01,2.59441e-08,5.13588e-05
1.86500e+00,5.00000e-01,9.99862e-01,4.68585e-06,1.33252e-04
1.86500e+00,5.00175e-01,9.99837e-01,5.35604e-06,1.57765e-04
1.86500e+00,5.00350e-01,9.99788e-01,6.60020e-06,2.05203e-04
1.86500e+00,5.00525e-01,9.99679e-01,9.17766e-06,3.12207e-04
1.86500e+00,5.00700e-01,9.99349e-01,1.59670e-05,6.35266e-04
1.86500e+00,5.00875e-01,9.97426e-01,4.83365e-05,2.52593e-03
1.86500e+00,5.01050e-01,9.64775e-01,4.18421e-04,3.48065e-02
1.86500e+00,5.01225e-01,9.97522e-01,1.31205e-05,2.46446e-03
1.86500e+00,5.01400e-01,9.98942e-01,9.49176e-07,1.05723e-03
1.86500e+00,5.01575e-01,9.98699e-01,4.00235e-06,1.29657e-03
1.86500e+00,5.01750e-01,9.95391e-01,1.60478e-04,4.44838e-03
1.86500e+00,5.01925e-01,9.99844e-01,8.04032e-06,1.47474e-04
1.86500e+00,5.02100e-01,9.99889e-01,3.19450e-06,1.07864e-04
1.86500e+00,5.02275e-01,9.99898e-01,1.88374e-06,1.00348e-04
1.86500e+00,5.02450e-01,9.99904e-01,1.33505e-06,9.51327e-05
1.86500e+00,5.02625e-01,9.99909e-01,1.05645e-06,9.02681e-05
1.86500e+00,5.02800e-01,9.99913e-01,8.98641e-07,8.56353e-05
1.86500e+00,5.02975e-01,9.99918e-01,8.02655e-07,8.12575e-05
1.86500e+00,5.03150e-01,9.99922e-01,7.41342e-07,7.71353e-05
1.86500e+00,5.03325e-01,9.99926e-01,7.00819e-07,7.32456e-05
1.86500e+00,5.03500e-01,9.99930e-01,6.73470e-07,6.95594e-05
1.86500e+00,5.03675e-01,9.99933e-01,6.54842e-07,6.60553e-05
1.86500e+00,5.03850e-01,9.99937e-01,6.42183e-07,6.27271e-05
1.86500e+00,5.04025e-01,9.99940e-01,6.33681e-07,5.95879e-05
1.86500e+00,5.04200e-01,9.99943e-01,6.28059e-07,5.66704e-05
1.86500e+00,5.04375e-01,9.99945e-01,6.24344e-07,5.40276e-05
1.86500e+00,5.04550e-01,9.99948e-01,6.21749e-07,5.17313e-05
1.86500e+00,5.04725e-01,9.99950e-01,6.19615e-07,4.98692e-05
1.86500e+00,5.04900e-01,9.99951e-01,6.17421e-07,4.85409e-05
1.86500e+00,5.05075e-01,9.99952e-01,6.14832e-07,4.78522e-05
1.86500e+00,5.05250e-01,9.99951e-01,6.11815e-07,4.78927e-05
1.86500e+00,5.05425e-01,9.99951e-01,6.08773e-07,4.87469e-05
1.86500e+00,5.05600e-01,9.99949e-01,6.06887e-07,5.04539e-05
1.86500e+00,5.05775e-01,9.99946e-01,6.08768e-07,5.30051e-05
1.86500e+00,5.05950e-01,9.99943e-01,6.19738e-07,5.63310e-05
1.86500e+00,5.06125e-01,9.99939e-01,6.49858e-07,6.02928e-05
1.86500e+00,5.06300e-01,9.99935e-01,7.15898e-07,6.46747e-05
1.86500e+00,5.06475e-01,9.99930e-01,8.40939e-07,6.91764e-05
1.86500e+00,5.06650e-01,9.99926e-01,1.04926e-06,7.34285e-05
1.86500e+00,5.06825e-01,9.99922e-01,1.35890e-06,7.70591e-05
1.86500e+00,5.07000e-01,9.99918e-01,1.78027e-06,7.98244e-05
1.86500e+00,5.07175e-01,9.99916e-01,2.32779e-06,8.17619e-05
1.86500e+00,5.07350e-01,9.99914e-01,3.04663e-06,8.33715e-05
1.86500e+00,5.07525e-01,9.99910e-01,4.07509e-06,8.60346e-05
1.86500e+00,5.07700e-01,9.99900e-01,5.89150e-06,9.37248e-05
1.86500e+00,5.07875e-01,9.99865e-01,1.10525e-05,1.23874e-04
1.86500e+00,5.08050e-01,9.99562e-01,5.70099e-05,3.81333e-04
1.86500e+00,5.08225e-01,9.92113e-01,1.58819e-03,6.29843e-03
1.86500e+00,5.08400e-01,9.99271e-01,1.82422e-04,5.46716e-04
1.86500e+00,5.08575e-01,9.98853e-01,3.38728e-04,8.08308e-04
1.86500e+00,5.08750e-01,9.20320e-01,2.71295e-02,5.25500e-02
1.86500e+00,5.08925e-01,9.98801e-01,3.08225e-04,8.91061e-04
1.86500e+00,5.09100e-01,9.97785e-01,5.51659e-05,2.15940e-03
1.86500e+00,5.09275e-01,9.89858e-01,2.79727e-05,1.01142e-02
1.86500e+00,5.09450e-01,9.99170e-01,1.45071e-05,8.15473e-04
1.86500e+00,5.09625e-01,9.99688e-01,8.61851e-06,3.03253e-04
1.86500e+00,5.09800e-01,9.99829e-01,5.71354e-06,1.65362e-04
1.86500e+00,5.09975e-01,9.99889e-01,4.09363e-06,1.06903e-04
1.86500e+00,5.10150e-01,9.99920e-01,3.12987e-06,7.67016e-05
1.86500e+00,5.10325e-01,9.99937e-01,2.55444e-06,6.02851e-05
1.86500e+00,5.10500e-01,9.99945e-01,2.26226e-06,5.30041e-05
1.86500e+00,5.10675e-01,9.99943e-01,2.28141e-06,5.51566e-05
1.86500e+00,5.10850e-01,9.99919e-01,3.00057e-06,7.76507e-05
1.86500e+00,5.11025e-01,9.99740e-01,8.62894e-06,2.50992e-04
1.86500e+00,5.11200e-01,9.97627e-01,5.74127e-05,2.31524e-03
1.86500e+00,5.11375e-01,9.99878e-01,1.47935e-06,1.20100e-04
1.86500e+00,5.11550e-01,9.99927e-01,4.31588e-07,7.26610e-05
1.86500e+00,5.11725e-01,9.99932e-01,2.39671e-07,6.73224e-05
1.86500e+00,5.11900e-01,9.99931e-01,1.78855e-07,6.90016e-05
1.86500e+00,5.12075e-01,9.99928e-01,1.54682e-07,7.18517e-05
1.86500e+00,5.12250e-01,9.99926e-01,1.44338e-07,7.40351e-05
1.86500e+00,5.12425e-01,9.99925e-01,1.39963e-07,7.48221e-05
1.86500e+00,5.12600e-01,9.99926e-01,1.38337e-07,7.39628e-05
1.86500e+00,5.12775e-01,9.99928e-01,1.38274e-07,7.14716e-05
1.86500e+00,5.12950e-01,9.99932e-01,1.39752e-07,6.75216e-05
1.86500e+00,5.13125e-01,9.99937e-01,1.43545e-07,6.23879e-05
1.86500e+00,5.13300e-01,9.99943e-01,1.51003e-07,5.64382e-05
1.86500e+00,5.13475e-01,9.99950e-01,1.63629e-07,5.02182e-05
1.86500e+00,5.13650e-01,9.99955e-01,1.81223e-07,4.47596e-05
1.86500e+00,5.13825e-01,9.99958e-01,1.94733e-07,4.22022e-05
1.86500e+00,5.14000e-01,9.99955e-01,1.75759e-07,4.47908e-05
1.87000e+00,5.00000e-01,9.99899e-01,2.38960e-06,9.83591e-05
1.87000e+00,5.00175e-01,9.99896e-01,2.27161e-06,1.01920e-04
1.87000e+00,5.00350e-01,9.99889e-01,2.22114e-06,1.08529e-04
1.87000e+00,5.00525e-01,9.99878e-01,2.25040e-06,1.19579e-04
1.87000e+00,5.00700e-01,9.99860e-01,2.38927e-06,1.38031e-04
1.87000e+00,5.00875e-01,9.99826e-01,2.70681e-06,1.70869e-04
1.87000e+00,5.01050e-01,9.99759e-01,3.37888e-06,2.37438e-04
1.87000e+00,5.01225e-01,9.99588e-01,4.96376e-06,4.06923e-04
1.87000e+00,5.01400e-01,9.98915e-01,1.02065e-05,1.07505e-03
1.87000e+00,5.01575e-01,9.89924e-01,6.21743e-05,1.00134e-02
1.87000e+00,5.01750e-01,9.93618e-01,1.87958e-05,6.36328e-03
1.87000e+00,5.01925e-01,9.98599e-01,7.92489e-07,1.39987e-03
1.87000e+00,5.02100e-01,9.99006e-01,5.60878e-07,9.93541e-04
1.87000e+00,5.02275e-01,9.94955e-01,5.97828e-05,4.98475e-03
